"pft","feature","x","ale_mean","ale_lo","ale_hi","bin_count","n_folds"
"Phaeocystis","thetao",1.16496098935604,0.0154335414002295,0.0150481165570875,0.0161542357584682,1500,5
"Phaeocystis","thetao",1.94730623364449,0.00581293879811445,0.00540742089359068,0.00620775356101455,1500,5
"Phaeocystis","thetao",2.62087122797966,0.00688943150148832,0.00637608871044781,0.00739389737754938,1500,5
"Phaeocystis","thetao",3.22959906458855,0.0033772726333922,0.00226970896783205,0.00395689267019494,1500,5
"Phaeocystis","thetao",3.78788873553276,-0.00155865667209329,-0.00245587506720576,-0.000987852498256586,1500,5
"Phaeocystis","thetao",4.29063400030136,-0.00569227390834226,-0.00654757288609435,-0.00647162162612133,1500,5
"Phaeocystis","thetao",4.74536036252975,-0.00773464858817495,-0.00781032086719424,-0.00728219154490141,1500,5
"Phaeocystis","thetao",5.15914047956467,-0.0101004702527813,-0.0101885952324861,-0.00916454063918043,1500,5
"Phaeocystis","thetao",5.53641427755356,-0.0118447335875102,-0.011459228367151,-0.0109420288567434,1500,5
"Phaeocystis","thetao",5.90449076890946,-0.0143575630516477,-0.0146614870170924,-0.0140684908339773,1500,5
"Phaeocystis","thetao",6.29200044870377,-0.0161900271518044,-0.016769724662675,-0.0160865206731696,1500,5
"Phaeocystis","thetao",6.71280429363251,-0.0157472733730183,-0.0163740328239439,-0.0157095155138015,1500,5
"Phaeocystis","thetao",7.16784131526947,-0.0183678005773902,-0.0188954000558953,-0.0176101171139853,1500,5
"Phaeocystis","thetao",7.69122985601425,-0.0266149139574228,-0.0281368336600245,-0.0253453693959347,1500,5
"Phaeocystis","thetao",8.33572520017624,-0.0320116218029149,-0.033570016070028,-0.0313632745594114,1500,5
"Phaeocystis","thetao",9.12790832519531,-0.0307338434895964,-0.0317561246064903,-0.0292821532127279,1500,5
"Phaeocystis","thetao",11.8442385196686,-0.0259436744512961,-0.0277323813966647,-0.0222965024608322,1500,5
"Phaeocystis","u10_ms",-4.48714413642883,0.00291319011276286,0.00144355733799034,0.00546601417653746,1500,5
"Phaeocystis","u10_ms",-2.47573642730713,0.00261744780661419,0.00318577163205766,0.00426769741930771,1500,5
"Phaeocystis","u10_ms",-1.92855386734009,0.00440960822965508,0.00393799438168425,0.00564024823035119,1500,5
"Phaeocystis","u10_ms",-1.56627173423767,0.00311508124462704,0.00333251753118996,0.00360759518546657,1500,5
"Phaeocystis","u10_ms",-1.27422707080841,0.000915553245714602,0.000442092130824093,0.00119617448841589,1500,5
"Phaeocystis","u10_ms",-1.01970841884613,0.00167239844048379,0.00148536473961511,0.00235030540481898,1500,5
"Phaeocystis","u10_ms",-0.782431483268738,0.0040905368955247,0.0038588639054113,0.00489841959260885,1500,5
"Phaeocystis","u10_ms",-0.556042695045471,0.00226464461950221,0.00183947407021272,0.00372146268532657,1500,5
"Phaeocystis","u10_ms",-0.336241030693054,0.00197965061403388,0.00199404248560776,0.00211067570247255,1500,5
"Phaeocystis","u10_ms",-0.134456610679626,-0.000332792399835127,-0.00115011905745734,-0.000502886857834478,1500,5
"Phaeocystis","u10_ms",0.0554615736007691,0.00267645373936871,0.00238259732352208,0.00325719258904283,1500,5
"Phaeocystis","u10_ms",0.244192099571228,0.000960284744172444,0.000296018657964282,0.00148566483011126,1500,5
"Phaeocystis","u10_ms",0.433669924736023,-0.0018377005855762,-0.0021462154690224,-0.00147795602581237,1500,5
"Phaeocystis","u10_ms",0.631356263160706,-0.00294979138016944,-0.00435493522890368,-0.00146486047771063,1500,5
"Phaeocystis","u10_ms",0.849999737739563,7.04337837195326e-05,-0.00184838941142195,0.00182251034747577,1500,5
"Phaeocystis","u10_ms",1.0992623090744,0.00300104672344718,0.00211392555967622,0.00338071175923273,1500,5
"Phaeocystis","u10_ms",1.38545875549316,0.00398687261476561,0.00312124156378196,0.00538136080459538,1500,5
"Phaeocystis","u10_ms",1.72764925956726,-0.00371099911593046,-0.00508139982311837,-0.00221157243254023,1500,5
"Phaeocystis","u10_ms",2.22208890914917,-0.00961397130091873,-0.0105335544866432,-0.00899769275110892,1500,5
"Phaeocystis","u10_ms",3.82696070671082,-0.0162279480319619,-0.0184667164156051,-0.0144273578891633,1500,5
"Phaeocystis","v10_ms",-5.22996804714203,-0.00281556356853035,-0.00330813616399126,-0.00132067227217834,1500,5
"Phaeocystis","v10_ms",-3.35898492336273,0.000777449255675077,-0.00166837221763185,0.00214758859373032,1500,5
"Phaeocystis","v10_ms",-2.82399249076843,0.00504174069629386,0.00301835920068635,0.00646295733222696,1500,5
"Phaeocystis","v10_ms",-2.41916728019714,0.00825907138409461,0.00736929844636919,0.00948655703980036,1499,5
"Phaeocystis","v10_ms",-2.06217181682587,0.00604753727733376,0.0055193842696725,0.00688476653567781,1501,5
"Phaeocystis","v10_ms",-1.74978787899017,0.00566263612291599,0.00445102310685544,0.00663475024578809,1500,5
"Phaeocystis","v10_ms",-1.46472475528717,0.0044263903854033,0.00333995495531826,0.0050282871051397,1500,5
"Phaeocystis","v10_ms",-1.20515768527985,0.00337682302253429,0.00285624642033064,0.00409916783754392,1500,5
"Phaeocystis","v10_ms",-0.97615692615509,0.00300872779124345,0.00205387749207253,0.0039483896542752,1500,5
"Phaeocystis","v10_ms",-0.755188298225403,0.00345996194764803,0.00280740181620872,0.00449469559363594,1500,5
"Phaeocystis","v10_ms",-0.530504512786865,-0.000345355442331213,-0.00129399313917712,0.00134639192265698,1500,5
"Phaeocystis","v10_ms",-0.305661392211914,-0.000942540598802854,-0.00146298116079079,7.48856459166225e-05,1500,5
"Phaeocystis","v10_ms",-0.0811277151107782,-0.003423386326542,-0.0044721737675862,-0.00295423209144015,1500,5
"Phaeocystis","v10_ms",0.148046851158143,-0.00585940293776534,-0.00698984474711466,-0.00445377959945014,1500,5
"Phaeocystis","v10_ms",0.376087236404419,-0.00973745158362308,-0.0108687805369104,-0.00851747485198346,1500,5
"Phaeocystis","v10_ms",0.617090034484863,-0.00775640190437783,-0.00848088681569242,-0.00755607835404101,1500,5
"Phaeocystis","v10_ms",0.884289598464966,-0.00707374783134811,-0.00819961558584775,-0.00570291459442451,1500,5
"Phaeocystis","v10_ms",1.21576657295227,-0.00556587911487389,-0.0075338706246264,-0.00473133722361806,1500,5
"Phaeocystis","v10_ms",1.73703584671021,-0.00385407677232752,-0.00678992124389139,-0.00299304031118668,1500,5
"Phaeocystis","v10_ms",4.24870538711548,0.00731494255345099,0.00435405820565744,0.00977581800611499,1500,5
